in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,move_target,repro_target,episode_id,agent_id
0.5033297398746281,2.1010000000000004,1.9100000000000004,1.5280000000000002,0.0,0.0,0.0,0.0,0.0,1.6583189594985126,1,0,0,26
0.5226637918997026,0.0,2.1010000000000004,2.2920000000000003,0.0,1.0,0.0,0.0,0.0,2.49965516759881,3,0,0,26
1.9100000000000004,0.22015165474845189,0.690931033519762,2.483,0.0,1.0,0.0,0.0,0.0,3.3637241340790482,3,0,0,26
2.674,0.0,0.8637448268158097,2.2920000000000003,0.0,1.0,0.0,0.0,0.0,4.245979307263238,0,0,0,26
2.1010000000000004,1.0401958614526476,0.0,2.674,0.0,0.0,1.0,0.0,0.0,5.14278344581059,3,0,0,26
2.8649999999999998,1.3630453513296945,0.0,2.8649999999999998,0.0,0.0,0.0,0.0,0.055999999999999606,6.569181405318778,0,0,0,26
2.674,1.5608362810637553,0.0,2.674,0.0,0.0,1.0,0.0,0.055999999999999606,7.136345124255023,0,0,0,26
0.0,1.7518362810637553,0.2149554623190393,2.8649999999999998,1.0,0.0,0.0,0.0,0.0,6.264345124255023,3,0,0,26
0.29769032680959295,0.4379999999999993,1.4438690248510047,3.628999999999999,1.0,1.0,0.0,0.0,0.055999999999999606,6.892476099404019,3,0,0,26
1.0878592007806391,0.0,1.6348690248510047,0.819999999999999,0.0,1.0,0.0,1.0,0.0,6.020476099404018,2,0,0,26
0.0,0.0,0.0,1.8665350991768361,1.0,0.0,1.0,0.0,0.0,5.092476099404018,3,0,0,26
0.29960436990917894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.164476099404018,4,0,0,26
0.0,0.22834462198407834,0.191,0.0,0.0,0.0,0.0,1.0,0.0,3.236476099404018,4,0,0,26
0.191,0.0,0.382,0.0,0.0,0.0,0.0,1.0,0.0,2.308476099404018,4,0,0,26
0.382,0.191,0.573,0.0,0.0,0.0,0.0,0.0,0.0,1.3804760994040182,2,0,0,26
0.573,0.573,0.764,0.46709521988080366,0.0,0.0,0.0,0.0,0.0,0.7493808795232146,2,0,0,26
0.9550000000000001,1.0120427734360549,1.3370000000000002,0.3408761759046429,0.0,0.0,0.0,0.0,0.0,0.43550470361857174,2,0,0,26
1.5280000000000002,0.764,0.0,0.2781009407237144,0.0,0.0,1.0,0.0,0.0,0.7574037628948577,0,0,0,26
1.5280000000000002,0.34248075257897154,1.7190000000000003,1.3370000000000002,0.0,0.0,0.0,0.0,0.0,1.2059230103158864,2,0,0,26
2.1010000000000004,0.0,0.0,0.6231846020631773,0.0,0.0,1.0,0.0,0.0,0.8277384082527095,0,0,0,26
5.453922792192066,2.7331098664882196,7.742988607702594,7.608485054108715,0.0,0.0,0.0,0.0,0.0,1.9148102998669043,2,1,0,31
4.741964436123232,3.3493939708470686,3.3152114103264676,0.0,0.0,0.0,0.0,1.0,4.933988607702593,2.6469241199467617,0,1,0,31
2.955738188630715,5.654373431691946,4.2958011227392525,2.8359227921920658,0.0,0.0,1.0,1.0,1.9329644361232319,2.9397696479787045,1,0,0,31
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03637343169194551,6.113815718382964,4,1,0,31
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.222189150074909,4,1,0,31
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.294189150074909,4,1,0,31
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2190945750374547,4,0,0,31
0.191,0.191,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.29109457503745473,3,1,0,31
-1.0,1.9076407818680068,4.763124995595049,5.3152054478997455,1.0,0.0,0.0,0.0,3.7622925726211536,6.6799898426348285,4,0,0,32
-1.0,2.098640781868007,1.9541249955950493,2.5062054478997453,1.0,0.0,1.0,1.0,0.9532925726211534,8.560989842634829,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.586282415255983,4,0,0,32
-1.0,0.0,0.0,1.0488326531776213,1.0,0.0,1.0,0.0,0.0,7.658282415255983,4,0,0,32
-1.0,0.191,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.730282415255983,4,0,0,32
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.802282415255983,4,0,0,32
-1.0,0.0,0.191,0.191,1.0,0.0,0.0,0.0,0.0,4.874282415255983,4,0,0,32
-1.0,0.191,0.0,0.382,1.0,0.0,0.0,0.0,0.0,3.9462824152559834,4,1,0,32
-1.0,0.382,0.191,0.0,1.0,0.0,0.0,1.0,0.0,1.0451412076279918,1,1,0,32
7.539186110724398,-1.0,3.602352263339836,2.38472706561509,0.0,1.0,0.0,0.0,0.0,3.924381398688779,0,0,0,35
4.730186110724397,-1.0,3.7933522633398358,2.57572706561509,1.0,1.0,0.0,0.0,0.0,2.9963813986887793,2,0,0,35
0.0,-1.0,4.912979667921318,0.7902762797377558,1.0,1.0,0.0,0.0,0.9843522633398356,4.278105118951023,2,0,0,35
2.552499738355885,-1.0,1.2514090811584513,2.03097328713004,1.0,1.0,0.0,0.0,2.103979667921318,5.303484095160819,4,0,0,35
0.0,-1.0,1.4424090811584513,0.0,1.0,1.0,0.0,1.0,0.0,6.479463763082137,2,0,0,35
0.0,-1.0,1.3681556967576105,1.4868927526164275,1.0,1.0,1.0,0.0,0.0,5.697980091624161,3,0,0,35
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.769980091624161,4,0,0,35
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.841980091624161,4,0,0,35
0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.913980091624161,4,0,0,35
0.0,-1.0,0.191,0.0,1.0,1.0,0.0,0.0,0.0,1.9859800916241612,4,1,0,35
0.0,-1.0,0.0,0.191,1.0,1.0,1.0,0.0,0.0,0.06499004581208068,3,0,0,35
0.3888157108997829,4.496195001839141,1.9584043880869695,-1.0,0.0,0.0,1.0,1.0,0.0,3.0416061151524745,1,0,0,36
0.7993212230304949,0.7456586808940426,3.6767933323807256,-1.0,0.0,0.0,1.0,1.0,1.6871950018391404,4.31428489212198,4,1,0,36
0.990321223030495,0.0,5.328524339263017,-1.0,0.0,1.0,0.0,1.0,0.0,2.9163374479001303,2,0,0,36
3.8870681466898325,4.535519043918252,3.2117138632288986,0.7742674895800261,0.0,1.0,1.0,0.0,2.5195243392630164,4.2140699583201044,0,0,0,36
0.9190012722483241,3.553338330927037,0.8800445889289925,1.372321223030495,1.0,0.0,1.0,0.0,1.0780681466898328,5.252255966656084,1,0,0,36
0.0,0.7443383309270368,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.402324113345917,4,1,0,36
0.0,0.0,0.0,0.4584182524443402,1.0,1.0,1.0,0.0,0.0,4.474324113345917,4,1,0,36
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.546324113345917,4,1,0,36
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8451620566729585,4,0,0,36
3.3864736956235593,4.741361807743439,3.633218886855664,4.742791127329367,0.0,0.0,0.0,0.0,5.0,4.118701264784102,4,0,0,40
3.768473695623559,5.123361807743438,1.0152188868556635,2.1247911273293667,0.0,0.0,1.0,1.0,0.0,4.262850632392051,1,1,0,40
1.0435701264784103,2.152238649038444,3.9081041443662983,0.2559707292311808,0.0,1.0,0.0,1.0,2.3143618077434382,3.5861402529568203,2,0,0,40
0.0,0.8478319070277704,5.493863168263995,3.222589858334802,1.0,1.0,0.0,0.0,1.099104144366298,4.749912202365456,2,1,0,40
0.0,1.4475376111904446,-1.0,0.0,1.0,1.0,1.0,1.0,2.6848631682639947,3.7809648809461827,4,0,0,40
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.5378280492101775,4,1,0,40
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.6818280492101776,4,0,0,40
0.0,0.0,-1.0,0.191,1.0,1.0,1.0,0.0,0.0,2.7538280492101777,4,0,0,40
0.0,0.0,-1.0,0.382,1.0,0.0,1.0,0.0,0.0,1.8258280492101777,3,0,0,40
0.573,0.191,0.5561656098420356,0.573,0.0,0.0,0.0,0.0,0.0,0.9146624393681422,0,0,0,40
0.7150709370500852,0.3739324878736284,0.0,0.764,0.0,0.0,1.0,0.0,0.0,0.3767299514945137,3,0,0,40
0.577456749640068,0.9550000000000001,0.26634599029890277,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.13738396119561103,1,0,0,40
0.2183814337912978,0.764,0.9550000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.322100336388838,2,1,0,40
1.1379324878736286,0.9550000000000001,1.1460000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.15584013455553533,2,1,0,40
0.0,1.6051909965624067,-1.0,0.22216802691110707,1.0,0.0,1.0,0.0,0.0,0.2803360538222143,1,0,0,40
0.24706721076444288,1.5280000000000002,-1.0,1.3370000000000002,0.0,0.0,1.0,0.0,0.0,0.9014598396201783,1,1,0,40
0.3712919679240357,2.1010000000000004,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9605839358480717,1,1,0,40
0.0,2.2920000000000003,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.557233574339229,1,1,0,40
0.5024467148678458,2.2920000000000003,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9868934297356917,1,1,0,40
0.5883786859471384,2.483,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.1587573718942767,1,1,0,40
0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.4185029487577108,4,0,0,40
0.32672603206519873,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4905029487577108,0,0,0,40
0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625029487577109,4,0,0,40
-1.0,5.181833516353293,6.794087168486762,7.728740898699506,1.0,0.0,0.0,0.0,0.8911307938316853,6.559007187106033,3,0,0,44
-1.0,0.5113402139333463,2.393932231252892,2.919613496191049,1.0,1.0,0.0,0.0,4.919740898699506,7.128205749684827,4,0,0,44
-1.0,1.309125900418666,0.0,3.110613496191049,1.0,0.0,1.0,0.0,2.1107408986995058,9.009205749684826,3,0,0,44
-1.0,1.222135372149019,4.103582048636471,6.441660823311673,1.0,1.0,0.0,0.0,0.3016134961910488,9.08836459974786,3,0,0,44
-1.0,0.0,2.310286416140621,8.0,1.0,1.0,0.0,0.0,3.6326608233116726,9.151691679798288,3,0,0,44
-1.0,0.8495104958790414,2.65399915927133,4.317456337605881,1.0,1.0,1.0,1.0,5.0,9.202353343838631,4,0,0,44
-1.0,0.0,0.0,1.5084563376058808,1.0,1.0,1.0,1.0,2.191,11.083353343838631,4,0,0,44
-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.346353343838631,4,0,0,44
-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.418353343838632,4,1,0,44
-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.781176671919316,4,0,0,44
-1.0,0.0,0.191,0.0,1.0,1.0,0.0,1.0,0.0,3.853176671919316,4,0,0,44
-1.0,0.0,0.382,0.0,1.0,1.0,0.0,1.0,0.0,2.925176671919316,2,0,0,44
-1.0,0.573,0.573,0.7760353343838633,1.0,0.0,0.0,0.0,0.0,1.794141337535453,3,0,0,44
-1.0,0.764,0.764,0.0,1.0,0.0,0.0,1.0,0.0,0.866141337535453,2,0,0,44
-1.0,1.1460000000000001,1.1460000000000001,0.3642282675070906,1.0,0.0,0.0,0.0,0.0,0.5289130700283624,1,0,0,44
0.2967826140056725,1.3370000000000002,1.3370000000000002,0.191,0.0,0.0,0.0,0.0,0.0,0.6411304560226901,1,0,0,44
0.31922609120453804,0.5880640729636306,1.5280000000000002,1.3370000000000002,0.0,0.0,0.0,0.0,0.0,0.9219043648181524,2,0,0,44
1.7190000000000003,0.6668512583709045,0.0,0.3753808729636305,0.0,0.0,1.0,0.0,0.0,1.3375234918545222,0,0,0,44
1.9100000000000004,0.45850469837090446,0.0,0.701226091204538,0.0,0.0,1.0,0.0,0.0,1.8610187934836182,0,0,0,44
-1.0,0.5632037586967237,0.0,1.0607826140056726,1.0,0.0,1.0,0.0,0.0,2.470815034786895,3,0,0,44
-1.0,1.0832260912045382,0.6851630069573791,1.5102282675070908,1.0,0.0,0.0,0.0,0.0,2.109434641835189,3,0,0,44
-1.0,1.3370000000000002,0.6128869283670377,1.558010474096915,1.0,0.0,0.0,0.0,0.0,2.269775980975242,3,0,0,44
0.6801662517754218,2.4598282675070906,1.7190000000000003,1.9100000000000004,0.0,0.0,0.0,0.0,0.0,2.777675481198602,1,0,0,44
0.7465350962397204,2.4316626140056727,2.8649999999999998,2.8649999999999998,0.0,0.0,0.0,0.0,0.0,3.7539686524659723,2,1,0,44
2.1010000000000004,0.0,1.9033808729636308,0.9417937304931945,0.0,1.0,0.0,0.0,0.055999999999999606,3.3825874609863886,0,0,0,44
1.4089551961950486,0.9235174921972773,2.2292260912045383,1.1285350962397205,0.0,0.0,0.0,0.0,0.0,3.8790699687891115,2,0,0,44
1.758886928367038,0.0,0.0,0.9668139937578224,0.0,1.0,1.0,0.0,0.0,4.404482066235827,0,0,0,44
-1.0,1.0718964132471656,0.0,1.7909551961950487,1.0,0.0,1.0,0.0,0.0,4.3544725813557,3,0,0,44
-1.0,1.3488139937578225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.346533261279609,1,0,0,44
-1.0,0.0,0.191,0.0,1.0,1.0,0.0,1.0,0.0,3.4185332612796087,4,0,0,44
-1.0,0.0,0.382,0.0,1.0,0.0,0.0,0.0,0.0,2.4905332612796087,2,0,0,44
-1.0,0.191,0.0,0.6891066522559217,1.0,0.0,0.0,0.0,0.0,1.446426609023687,3,1,0,44
-1.0,0.0,0.48028532180473743,0.382,1.0,0.0,0.0,0.0,0.0,0.33967729586539663,2,0,0,44
7.608485054108715,4.285777975888165,2.7331098664882196,4.357824797403754,0.0,0.0,0.0,0.0,2.1241299200242025,4.260847372229509,0,1,0,46
4.289245616203644,3.167299394470104,0.0,0.0,1.0,0.0,1.0,1.0,4.799485054108715,3.5853389488918035,4,1,0,46
5.197313405982005,0.35829939447010384,0.0,0.0,0.0,1.0,0.0,0.0,1.9904850541087145,3.6736694744459015,0,1,0,46
1.489393519099436,0.0,0.026922792192065614,0.7157959173097368,1.0,1.0,1.0,0.0,2.3883134059820046,3.3504677897783606,4,0,0,46
0.0,0.8443373477552512,0.0,0.9067959173097369,1.0,0.0,1.0,0.0,0.0,4.810781195760365,4,0,0,46
